"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"unit_labor","1","","","enum-item","ARCHITECT","14",""
"unit_labor","1","","","enum-item","ANIMALTRAIN","15",""
"unit_labor","1","","","enum-item","ANIMALCARE","16",""
"unit_labor","1","","","enum-item","DIAGNOSE","17",""
"unit_labor","1","","","enum-item","SURGERY","18",""
"unit_labor","1","","","enum-item","BONE_SETTING","19",""
"unit_labor","1","","","enum-item","SUTURING","20",""
"unit_labor","1","","","enum-item","DRESSING_WOUNDS","21",""
"unit_labor","1","","","enum-item","FEED_WATER_CIVILIANS","22",""
"unit_labor","1","","","enum-item","RECOVER_WOUNDED","23",""
"unit_labor","1","","","enum-item","BUTCHER","24",""
"unit_labor","1","","","enum-item","TRAPPER","25",""
"unit_labor","1","","","enum-item","DISSECT_VERMIN","26",""
"unit_labor","1","","","enum-item","LEATHER","27",""
"unit_labor","1","","","enum-item","TANNER","28",""
"unit_labor","1","","","enum-item","BREWER","29",""
"unit_labor","1","","","enum-item","ALCHEMIST","30",""
"unit_labor","1","","","enum-item","SOAP_MAKER","31",""
"unit_labor","1","","","enum-item","WEAVER","32",""
"unit_labor","1","","","enum-item","CLOTHESMAKER","33",""
"unit_labor","1","","","enum-item","MILLER","34",""
"unit_labor","1","","","enum-item","PROCESS_PLANT","35",""
"unit_labor","1","","","enum-item","MAKE_CHEESE","36",""
"unit_labor","1","","","enum-item","MILK","37",""
"unit_labor","1","","","enum-item","COOK","38",""
"unit_labor","1","","","enum-item","PLANT","39",""
"unit_labor","1","","","enum-item","HERBALIST","40",""
"unit_labor","1","","","enum-item","FISH","41",""
"unit_labor","1","","","enum-item","CLEAN_FISH","42",""
"unit_labor","1","","","enum-item","DISSECT_FISH","43",""
"unit_labor","1","","","enum-item","HUNT","44",""
"unit_labor","1","","","enum-item","SMELT","45",""
"unit_labor","1","","","enum-item","FORGE_WEAPON","46",""
"unit_labor","1","","","enum-item","FORGE_ARMOR","47",""
"unit_labor","1","","","enum-item","FORGE_FURNITURE","48",""
"unit_labor","1","","","enum-item","METAL_CRAFT","49",""
"unit_labor","1","","","enum-item","CUT_GEM","50",""
"unit_labor","1","","","enum-item","ENCRUST_GEM","51",""
"unit_labor","1","","","enum-item","WOOD_CRAFT","52",""
"unit_labor","1","","","enum-item","STONE_CRAFT","53",""
"unit_labor","1","","","enum-item","BONE_CARVE","54",""
"unit_labor","1","","","enum-item","GLASSMAKER","55",""
"unit_labor","1","","","enum-item","EXTRACT_STRAND","56",""
"unit_labor","1","","","enum-item","SIEGECRAFT","57",""
"unit_labor","1","","","enum-item","SIEGEOPERATE","58",""
"unit_labor","1","","","enum-item","BOWYER","59",""
"unit_labor","1","","","enum-item","MECHANIC","60",""
"unit_labor","1","","","enum-item","POTASH_MAKING","61",""
"unit_labor","1","","","enum-item","LYE_MAKING","62",""
"unit_labor","1","","","enum-item","DYER","63",""
"unit_labor","1","","","enum-item","BURN_WOOD","64",""
"unit_labor","1","","","enum-item","OPERATE_PUMP","65",""
"unit_labor","1","","","enum-item","SHEARER","66",""
"unit_labor","1","","","enum-item","SPINNER","67",""
"unit_labor","1","","","enum-item","POTTERY","68",""
"unit_labor","1","","","enum-item","GLAZING","69",""
"unit_labor","1","","","enum-item","PRESSING","70",""
"unit_labor","1","","","enum-item","BEEKEEPING","71",""
"unit_labor","1","","","enum-item","WAX_WORKING","72",""
"unit_misc_trait","0","0x0","0x8","struct-type","unit_misc_trait","",""
"unit_misc_trait","1","0x0","0x2","enum","id","",""
"unit_misc_trait","2","","","enum-item","ClaimCooldown","12",""
"unit_misc_trait","2","","","enum-item","WantsDrink","13",""
"unit_misc_trait","2","","","enum-item","LikesOutdoors","14",""
"unit_misc_trait","2","","","enum-item","Hardened","15",""
"unit_misc_trait","1","0x4","0x4","int32_t","value","",""
"unit_preference","0","0x0","0x14","struct-type","unit_preference","",""
"unit_preference","1","0x0","0x2","enum","type","",""
"unit_preference","2","","","enum-item","LikeMaterial","0",""
"unit_preference","2","","","enum-item","LikeCreature","1",""
"unit_preference","2","","","enum-item","LikeFood","2",""
"unit_preference","2","","","enum-item","HateCreature","3",""
"unit_preference","2","","","enum-item","LikeItem","4",""
"unit_preference","2","","","enum-item","LikePlant","5",""
"unit_preference","2","","","enum-item","LikePlant2","6","likely 2nd prefstring"
"unit_preference","2","","","enum-item","LikeColor","7",""
"unit_preference","2","","","enum-item","LikeShape","8",""
"unit_preference","2","0x2","0x2","item_type","item_type","",""
"unit_preference","2","0x2","0x2","int16_t","creature_id","",""
"unit_preference","2","0x2","0x2","int16_t","color_id","",""
"unit_preference","2","0x2","0x2","int16_t","shape_id","",""
"unit_preference","2","0x2","0x2","int16_t","plant_id","",""
"unit_preference","1","0x4","0x2","int16_t","item_subtype","",""
"unit_preference","1","0x6","0x2","int16_t","mattype","",""
"unit_preference","1","0x8","0x4","int32_t","matindex","",""
"unit_preference","1","0xc","0x1","bool","active","",""
"unit_preference","1","0x10","0x4","uint32_t","unk","",""
"unit_skill","0","0x0","0x20","struct-type","unit_skill","",""
"unit_skill","1","0x0","0x2","job_skill","id","",""
"unit_skill","1","0x4","0x4","int32_t","rating","",""
"unit_skill","1","0x8","0x4","uint32_t","experience","",""
"unit_skill","1","0xc","0x4","int32_t","unk_c","",""
"unit_skill","1","0x10","0x4","int32_t","rusty","",""
"unit_skill","1","0x14","0x4","int32_t","unk_14","",""
"unit_skill","1","0x18","0x4","int32_t","unk_18","",""
"unit_skill","1","0x1c","0x4","int32_t","unk_1c","",""
"unit_soul","0","0x0","0x280","struct-type","unit_soul","",""
"unit_soul","1","0x0","0x4","int32_t","unit_id","",""
"unit_soul","1","0x4","0x6c","language_name","name","",""
"unit_soul","1","0x70","0x4","uint32_t","race","",""
"unit_soul","1","0x74","0x1","int8_t","sex","","-1 n/a, 0 female, 1 male"
"unit_soul","1","0x76","0x2","uint16_t","caste","",""
"unit_soul","1","0x78","0x4","int32_t","unk1","",""
"unit_soul","1","0x7c","0x4","int32_t","unk2","",""
"unit_soul","1","0x80","0x4","int32_t","unk3","",""
"unit_soul","1","0x84","0x4","int32_t","unk4","",""
"unit_soul","1","0x88","0x4","int32_t","","","v0.34.01"
"unit_soul","1","0x8c","0x4","int32_t","","","v0.34.01"
"unit_soul","1","0x90","0x4","int32_t","","","v0.34.01"
"unit_soul","1","0x94","0x4","int32_t","","","v0.34.01"
"unit_soul","1","0x98","0x16c","static-array","mental_attrs","unit_attribute",""
"unit_soul","2","0x98","0x1c","unit_attribute","mental_attrs[ANALYTICAL_ABILITY]","",""
"unit_soul","2","0xb4","0x1c","unit_attribute","mental_attrs[FOCUS]","",""
"unit_soul","2","0xd0","0x1c","unit_attribute","mental_attrs[WILLPOWER]","",""
"unit_soul","2","0xec","0x1c","unit_attribute","mental_attrs[CREATIVITY]","",""
"unit_soul","2","0x108","0x1c","unit_attribute","mental_attrs[INTUITION]","",""
"unit_soul","2","0x124","0x1c","unit_attribute","mental_attrs[PATIENCE]","",""
"unit_soul","2","0x140","0x1c","unit_attribute","mental_attrs[MEMORY]","",""
"unit_soul","2","0x15c","0x1c","unit_attribute","mental_attrs[LINGUISTIC_ABILITY]","",""
"unit_soul","2","0x178","0x1c","unit_attribute","mental_attrs[SPATIAL_SENSE]","",""
"unit_soul","2","0x194","0x1c","unit_attribute","mental_attrs[MUSICALITY]","",""
"unit_soul","2","0x1b0","0x1c","unit_attribute","mental_attrs[KINESTHETIC_SENSE]","",""
"unit_soul","2","0x1cc","0x1c","unit_attribute","mental_attrs[EMPATHY]","",""
"unit_soul","2","0x1e8","0x1c","unit_attribute","mental_attrs[SOCIAL_AWARENESS]","",""
"unit_soul","1","0x204","0x10","stl-vector","skills","unit_skill*",""
"unit_soul","1","0x214","0x10","stl-vector","preferences","unit_preference*",""
"unit_soul","1","0x224","0x3c","static-array","traits","uint16_t",""
"unit_soul","2","0x224","0x2","uint16_t","traits[ANXIETY]","",""
"unit_soul","2","0x226","0x2","uint16_t","traits[ANGER]","",""
"unit_soul","2","0x228","0x2","uint16_t","traits[DEPRESSION]","",""
"unit_soul","2","0x22a","0x2","uint16_t","traits[SELF_CONSCIOUSNESS]","",""
"unit_soul","2","0x22c","0x2","uint16_t","traits[IMMODERATION]","",""
"unit_soul","2","0x22e","0x2","uint16_t","traits[VULNERABILITY]","",""
"unit_soul","2","0x230","0x2","uint16_t","traits[FRIENDLINESS]","",""
"unit_soul","2","0x232","0x2","uint16_t","traits[GREGARIOUSNESS]","",""
"unit_soul","2","0x234","0x2","uint16_t","traits[ASSERTIVENESS]","",""
"unit_soul","2","0x236","0x2","uint16_t","traits[ACTIVITY_LEVEL]","",""
"unit_soul","2","0x238","0x2","uint16_t","traits[EXCITEMENT_SEEKING]","",""
"unit_soul","2","0x23a","0x2","uint16_t","traits[CHEERFULNESS]","",""
"unit_soul","2","0x23c","0x2","uint16_t","traits[IMAGINATION]","",""
"unit_soul","2","0x23e","0x2","uint16_t","traits[ARTISTIC_INTEREST]","",""
"unit_soul","2","0x240","0x2","uint16_t","traits[EMOTIONALITY]","",""
"unit_soul","2","0x242","0x2","uint16_t","traits[ADVENTUROUSNESS]","",""
"unit_soul","2","0x244","0x2","uint16_t","traits[INTELLECTUAL_CURIOSITY]","",""
"unit_soul","2","0x246","0x2","uint16_t","traits[LIBERALISM]","",""
"unit_soul","2","0x248","0x2","uint16_t","traits[TRUST]","",""
"unit_soul","2","0x24a","0x2","uint16_t","traits[STRAIGHTFORWARDNESS]","",""
"unit_soul","2","0x24c","0x2","uint16_t","traits[ALTRUISM]","",""
"unit_soul","2","0x24e","0x2","uint16_t","traits[COOPERATION]","",""
"unit_soul","2","0x250","0x2","uint16_t","traits[MODESTY]","",""
"unit_soul","2","0x252","0x2","uint16_t","traits[SYMPATHY]","",""
"unit_soul","2","0x254","0x2","uint16_t","traits[SELF_EFFICACY]","",""
"unit_soul","2","0x256","0x2","uint16_t","traits[ORDERLINESS]","",""
"unit_soul","2","0x258","0x2","uint16_t","traits[DUTIFULNESS]","",""
"unit_soul","2","0x25a","0x2","uint16_t","traits[ACHIEVEMENT_STRIVING]","",""
"unit_soul","2","0x25c","0x2","uint16_t","traits[SELF_DISCIPLINE]","",""
"unit_soul","2","0x25e","0x2","uint16_t","traits[CAUTIOUSNESS]","",""
"unit_soul","1","0x260","0x10","stl-vector","unk5","unit_soul::anon2*",""
"unit_soul::anon2","0","0x0","0x4","compound","","",""
"unit_soul::anon2","1","0x0","0x2","int16_t","unk1","",""
"unit_soul::anon2","1","0x2","0x2","int16_t","unk2","",""
"unit_soul","1","0x270","0x10","stl-vector","unk6","padding",""
"unit_spatter","0","0x0","0x18","struct-type","unit_spatter","",""
"unit_spatter","1","0x0","0x2","int16_t","mat_type","",""
"unit_spatter","1","0x4","0x4","int32_t","mat_index","",""
"unit_spatter","1","0x8","0x2","int16_t","unk_8","",""
"unit_spatter","1","0xa","0x2","int16_t","unk_a","",""
"unit_spatter","1","0xc","0x2","int16_t","unk_c","",""
"unit_spatter","1","0x10","0x4","int32_t","unk_10","",""
"unit_spatter","1","0x14","0x2","int16_t","body_part_id","",""
"unit_spatter","1","0x16","0x2","int16_t","unk_16","",""
"unit_thought","0","0x0","0x10","struct-type","unit_thought","",""
"unit_thought","1","0x0","0x2","int16_t","type","",""
"unit_thought","1","0x4","0x4","int32_t","age","","+1 per frame"
"unit_thought","1","0x8","0x4","int32_t","subtype","",""
"unit_thought","1","0xc","0x4","int32_t","severity","",""
"vermin","0","0x0","0x3c","struct-type","vermin","",""
"vermin","1","0x0","0x2","int16_t","race","",""
"vermin","1","0x2","0x2","int16_t","caste","",""
"vermin","1","0x4","0x6","coord","pos","",""
"vermin","1","0xa","0x1","bool","visible","","1 = visible vermin"
"vermin","1","0xc","0x2","int16_t","countdown","",""
"vermin","1","0x10","0x4","pointer","item","item_critter",""
"vermin","1","0x14","0x4","vermin_flags","flags","",""
"vermin","1","0x18","0x4","int32_t","amount","","The total number of vermin in this object. Decimal constant 10000001 means infinity (probably)."
"vermin","1","0x1c","0x18","world_population_ref","population","",""
"vermin","1","0x34","0x2","int16_t","unk_34","",""
"vermin","1","0x38","0x4","int32_t","unk_38","","weird, normally uninitialized index? also not saved."
"vermin_flags","0","0x0","0x4","bitfield-type","vermin_flags","",""
"vermin_flags","1","0x0","0x0.1","flag-bit","","",""
"vermin_flags","1","0x0.1","0x0.1","flag-bit","is_colony","","A vermin colony. For example an anthill or bee hive."
"vermin_flags","1","0x0.2","0x0.1","flag-bit","","",""
"vermin_flags","1","0x0.3","0x0.1","flag-bit","","",""
"vermin_flags","1","0x0.4","0x0.1","flag-bit","","",""
"viewscreen","0","0x0","0x10","class-type","viewscreen","",""
"viewscreen","1","0x0","0x4","pointer","_vtable","vtable",""
"viewscreen","1","0x4","0x4","pointer","child","viewscreen",""
"viewscreen","1","0x8","0x4","pointer","parent","viewscreen",""
"viewscreen","1","0xc","0x1","interface_breakdown_types","breakdown_level","",""
"viewscreen","1","0xd","0x1","int8_t","option_key_pressed","",""
"viewscreen_choose_start_sitest","0","0x0","0x160","class-type","viewscreen_choose_start_sitest","",""
"viewscreen_choose_start_sitest","1","0x0","0x10","viewscreen","","",""
"viewscreen_choose_start_sitest","1","0x10","0x4","enum","page","",""
"viewscreen_choose_start_sitest","2","","","enum-item","Biome","0",""
"viewscreen_choose_start_sitest","2","","","enum-item","Neighbors","1",""
"viewscreen_choose_start_sitest","2","","","enum-item","Civilization","2",""
"viewscreen_choose_start_sitest","2","","","enum-item","Elevation","3",""
"viewscreen_choose_start_sitest","2","","","enum-item","Cliffs","4",""
"viewscreen_choose_start_sitest","2","","","enum-item","Reclaim","5",""
"viewscreen_choose_start_sitest","2","","","enum-item","Reclaim2","6",""
"viewscreen_choose_start_sitest","2","","","enum-item","Find","7",""
"viewscreen_choose_start_sitest","2","","","enum-item","Notes","8",""
"viewscreen_choose_start_sitest","1","0x14","0x4","coord2d","region_pos","",""
"viewscreen_choose_start_sitest","1","0x18","0x4","int32_t","reclaim_site","",""
"viewscreen_choose_start_sitest","1","0x1c","0x20","coord2d_path","biome_rgn","",""
"viewscreen_choose_start_sitest","1","0x3c","0x4","coord2d","embark_pos_min","",""
"viewscreen_choose_start_sitest","1","0x40","0x4","coord2d","embark_pos_max","",""
"viewscreen_choose_start_sitest","1","0x44","0x4","coord2d","embark_biome_rgn","","Valid only after e pressed."
"viewscreen_choose_start_sitest","1","0x48","0x4","int32_t","biome_idx","",""
"viewscreen_choose_start_sitest","1","0x4c","0x1","bool","biome_highlighted","",""
"viewscreen_choose_start_sitest","1","0x4d","0x1","bool","in_embark_aquifer","",""
"viewscreen_choose_start_sitest","1","0x4e","0x1","bool","in_embark_salt","",""
"viewscreen_choose_start_sitest","1","0x4f","0x1","bool","in_embark_large","",""
"viewscreen_choose_start_sitest","1","0x50","0x1","bool","in_embark_normal","",""
"viewscreen_choose_start_sitest","1","0x54","0x10","stl-vector","highlighted_sites","world_site*",""
"viewscreen_choose_start_sitest","1","0x64","0x10","stl-vector","local_sites","world_site*",""
"viewscreen_choose_start_sitest","1","0x74","0x4","int32_t","unk_74","",""
"viewscreen_choose_start_sitest","1","0x78","0x4","int32_t","civ_idx","",""
"viewscreen_choose_start_sitest","1","0x7c","0x10","stl-vector","available_civs","historical_entity*",""
"viewscreen_choose_start_sitest","1","0x8c","0xa0","compound","finder","",""
"viewscreen_choose_start_sitest","2","0x8c","0x4","int32_t","finder","",""
"viewscreen_choose_start_sitest","2","0x90","0x4","int32_t","finder.unk_90","",""
"viewscreen_choose_start_sitest","2","0x94","0x4","int32_t","finder.unk_94","",""
"viewscreen_choose_start_sitest","2","0x98","0x4","int32_t","finder.cursor","",""
"viewscreen_choose_start_sitest","2","0x9c","0x58","static-array","finder.options","int32_t",""
"viewscreen_choose_start_sitest","3","0x9c","0x4","int32_t","finder.options[DimensionX]","",""
"viewscreen_choose_start_sitest","3","0xa0","0x4","int32_t","finder.options[DimensionY]","",""
"viewscreen_choose_start_sitest","3","0xa4","0x4","int32_t","finder.options[Savagery]","",""
"viewscreen_choose_start_sitest","3","0xa8","0x4","int32_t","finder.options[Evil]","",""
"viewscreen_choose_start_sitest","3","0xac","0x4","int32_t","finder.options[Elevation]","",""
"viewscreen_choose_start_sitest","3","0xb0","0x4","int32_t","finder.options[Temperature]","",""
"viewscreen_choose_start_sitest","3","0xb4","0x4","int32_t","finder.options[Rain]","",""
"viewscreen_choose_start_sitest","3","0xb8","0x4","int32_t","finder.options[Drainage]","",""
"viewscreen_choose_start_sitest","3","0xbc","0x4","int32_t","finder.options[FluxStone]","",""
"viewscreen_choose_start_sitest","3","0xc0","0x4","int32_t","finder.options[Aquifer]","",""
"viewscreen_choose_start_sitest","3","0xc4","0x4","int32_t","finder.options[River]","",""
"viewscreen_choose_start_sitest","3","0xc8","0x4","int32_t","finder.options[UndergroundRiver]","",""
"viewscreen_choose_start_sitest","3","0xcc","0x4","int32_t","finder.options[UndergroundPool]","",""
"viewscreen_choose_start_sitest","3","0xd0","0x4","int32_t","finder.options[MagmaPool]","",""
"viewscreen_choose_start_sitest","3","0xd4","0x4","int32_t","finder.options[MagmaPipe]","",""
"viewscreen_choose_start_sitest","3","0xd8","0x4","int32_t","finder.options[Chasm]","",""
"viewscreen_choose_start_sitest","3","0xdc","0x4","int32_t","finder.options[BottomlessPit]","",""
"viewscreen_choose_start_sitest","3","0xe0","0x4","int32_t","finder.options[OtherFeatures]","",""
"viewscreen_choose_start_sitest","3","0xe4","0x4","int32_t","finder.options[ShallowMetal]","",""
"viewscreen_choose_start_sitest","3","0xe8","0x4","int32_t","finder.options[DeepMetal]","",""
"viewscreen_choose_start_sitest","3","0xec","0x4","int32_t","finder.options[Soil]","",""
"viewscreen_choose_start_sitest","3","0xf0","0x4","int32_t","finder.options[Clay]","",""
"viewscreen_choose_start_sitest","2","0xf4","0x16","static-array","finder.unmatched","bool",""
"viewscreen_choose_start_sitest","3","0xf4","0x1","bool","finder.unmatched[DimensionX]","",""
"viewscreen_choose_start_sitest","3","0xf5","0x1","bool","finder.unmatched[DimensionY]","",""
"viewscreen_choose_start_sitest","3","0xf6","0x1","bool","finder.unmatched[Savagery]","",""
"viewscreen_choose_start_sitest","3","0xf7","0x1","bool","finder.unmatched[Evil]","",""
"viewscreen_choose_start_sitest","3","0xf8","0x1","bool","finder.unmatched[Elevation]","",""
"viewscreen_choose_start_sitest","3","0xf9","0x1","bool","finder.unmatched[Temperature]","",""
"viewscreen_choose_start_sitest","3","0xfa","0x1","bool","finder.unmatched[Rain]","",""
"viewscreen_choose_start_sitest","3","0xfb","0x1","bool","finder.unmatched[Drainage]","",""
"viewscreen_choose_start_sitest","3","0xfc","0x1","bool","finder.unmatched[FluxStone]","",""
"viewscreen_choose_start_sitest","3","0xfd","0x1","bool","finder.unmatched[Aquifer]","",""
"viewscreen_choose_start_sitest","3","0xfe","0x1","bool","finder.unmatched[River]","",""
"viewscreen_choose_start_sitest","3","0xff","0x1","bool","finder.unmatched[UndergroundRiver]","",""
"viewscreen_choose_start_sitest","3","0x100","0x1","bool","finder.unmatched[UndergroundPool]","",""
"viewscreen_choose_start_sitest","3","0x101","0x1","bool","finder.unmatched[MagmaPool]","",""
"viewscreen_choose_start_sitest","3","0x102","0x1","bool","finder.unmatched[MagmaPipe]","",""
"viewscreen_choose_start_sitest","3","0x103","0x1","bool","finder.unmatched[Chasm]","",""
"viewscreen_choose_start_sitest","3","0x104","0x1","bool","finder.unmatched[BottomlessPit]","",""
"viewscreen_choose_start_sitest","3","0x105","0x1","bool","finder.unmatched[OtherFeatures]","",""
"viewscreen_choose_start_sitest","3","0x106","0x1","bool","finder.unmatched[ShallowMetal]","",""
"viewscreen_choose_start_sitest","3","0x107","0x1","bool","finder.unmatched[DeepMetal]","",""
"viewscreen_choose_start_sitest","3","0x108","0x1","bool","finder.unmatched[Soil]","",""
"viewscreen_choose_start_sitest","3","0x109","0x1","bool","finder.unmatched[Clay]","",""
"viewscreen_choose_start_sitest","2","0x10c","0x10","stl-vector","finder.visible_options","embark_finder_option",""
"viewscreen_choose_start_sitest","2","0x11c","0x2","int16_t","finder.unk_11c","",""
"viewscreen_choose_start_sitest","2","0x11e","0x2","int16_t","finder.unk_11e","",""
"viewscreen_choose_start_sitest","2","0x120","0x2","int16_t","finder.unk_120","",""
"viewscreen_choose_start_sitest","2","0x122","0x2","int16_t","finder.unk_122","",""
"viewscreen_choose_start_sitest","2","0x124","0x2","int16_t","finder.unk_124","",""
"viewscreen_choose_start_sitest","2","0x126","0x2","int16_t","finder.unk_126","",""
"viewscreen_choose_start_sitest","2","0x128","0x2","int16_t","finder.unk_128","",""
"viewscreen_choose_start_sitest","1","0x12c","0x10","stl-vector","unk_12c","padding",""
"viewscreen_choose_start_sitest","1","0x13c","0x10","stl-vector","unk_13c","padding",""
"viewscreen_choose_start_sitest","1","0x14c","0x4","int32_t","unk_14c","",""
"viewscreen_choose_start_sitest","1","0x150","0x4","int32_t","unk_150","",""
"viewscreen_choose_start_sitest","1","0x154","0x2","int16_t","unk_154","",""
"viewscreen_choose_start_sitest","1","0x156","0x2","int16_t","unk_156","",""
"viewscreen_choose_start_sitest","1","0x158","0x2","int16_t","unk_158","",""
"viewscreen_choose_start_sitest","1","0x15a","0x2","int16_t","unk_15a","",""
"viewscreen_choose_start_sitest","1","0x15c","0x4","int32_t","unk_15c","",""
"viewscreen_createquotast","0","0x0","0x13c","class-type","viewscreen_createquotast","",""
"viewscreen_createquotast","1","0x0","0x10","viewscreen","","",""
"viewscreen_createquotast","1","0x10","0x100","static-string","str_filter","",""
"viewscreen_createquotast","1","0x110","0x4","int32_t","top_idx","",""
"viewscreen_createquotast","1","0x114","0x4","int32_t","sel_idx","",""
"viewscreen_createquotast","1","0x118","0x10","stl-vector","orders","manager_order_template*",""
"viewscreen_createquotast","1","0x128","0x10","stl-vector","","int32_t",""
"viewscreen_createquotast","1","0x138","0x1","bool","want_quantity","",""
"viewscreen_dwarfmodest","0","0x0","0x5c","class-type","viewscreen_dwarfmodest","",""
"viewscreen_dwarfmodest","1","0x0","0x10","viewscreen","","",""
"viewscreen_dwarfmodest","1","0x10","0x1","int8_t","unk_10","",""
"viewscreen_dwarfmodest","1","0x14","0x10","stl-vector","unk_14","padding",""
"viewscreen_dwarfmodest","1","0x24","0x10","stl-vector","unk_24","padding",""
"viewscreen_dwarfmodest","1","0x34","0x10","stl-vector","unk_34","padding",""
"viewscreen_dwarfmodest","1","0x44","0x10","stl-vector","unk_44","padding",""
"viewscreen_dwarfmodest","1","0x54","0x4","int32_t","unk_54","",""
"viewscreen_dwarfmodest","1","0x58","0x1","int8_t","unk_58","",""
"viewscreen_dwarfmodest","1","0x59","0x1","int8_t","keyRepeat","",""
"viewscreen_itemst","0","0x0","0x6c","class-type","viewscreen_itemst","",""
"viewscreen_itemst","1","0x0","0x10","viewscreen","","",""
"viewscreen_itemst","1","0x10","0x4","pointer","item","item",""
"viewscreen_itemst","1","0x14","0x10","stl-vector","entry_ref","general_ref*",""
"viewscreen_itemst","1","0x24","0x10","stl-vector","entry_indent","int16_t",""
"viewscreen_itemst","1","0x34","0x10","stl-vector","unk_34","padding*",""
"viewscreen_itemst","1","0x44","0x10","stl-vector","entry_string","stl-string*",""
"viewscreen_itemst","1","0x54","0x10","stl-vector","entry_reaction","int32_t",""
"viewscreen_itemst","1","0x64","0x4","int32_t","cursor_pos","",""
"viewscreen_itemst","1","0x68","0x1","bool","caption_uses","",""
"viewscreen_itemst","1","0x69","0x1","bool","caption_contents","",""
"viewscreen_titlest","0","0x0","0x36c","class-type","viewscreen_titlest","",""
"viewscreen_titlest","1","0x0","0x10","viewscreen","","",""
"viewscreen_titlest","1","0x10","0x100","static-string","str_histories","",""
"viewscreen_titlest","1","0x110","0x100","static-string","menu_items","",""
"viewscreen_titlest","1","0x210","0x2","enum","sel_subpage","",""
"viewscreen_titlest","2","","","enum-item","None","0",""
"viewscreen_titlest","2","","","enum-item","StartGame","1",""
"viewscreen_titlest","2","","","enum-item","Unk2","2",""
"viewscreen_titlest","2","","","enum-item","Arena","3",""
"viewscreen_titlest","2","","","enum-item","About","4",""
"viewscreen_titlest","1","0x214","0x4","int32_t","sel_menu_line","",""
"viewscreen_titlest","1","0x218","0x4","int32_t","sel_submenu_line","",""
"viewscreen_titlest","1","0x21c","0x1","int8_t","unk_218","",""
"viewscreen_titlest","1","0x220","0x10","stl-vector","unk_21c","int32_t",""
"viewscreen_titlest","1","0x230","0x10","stl-vector","unk_228","padding",""
"viewscreen_titlest","1","0x240","0x10","stl-vector","unk_234","padding",""
"viewscreen_titlest","1","0x250","0x10","stl-vector","start_savegames","padding*",""
"viewscreen_titlest","1","0x260","0x10","stl-vector","continue_savegames","padding*",""
"viewscreen_titlest","1","0x270","0x1c","stl-string","str_slaves","",""
"viewscreen_titlest","1","0x28c","0x1c","stl-string","str_chapter","",""
"viewscreen_titlest","1","0x2a8","0x1c","stl-string","str_copyright","",""
"viewscreen_titlest","1","0x2c4","0x1c","stl-string","str_version","",""
"viewscreen_titlest","1","0x2e0","0x1c","stl-string","str_unk","",""
"viewscreen_titlest","1","0x2fc","0x1c","stl-string","str_programmed","",""
"viewscreen_titlest","1","0x318","0x1c","stl-string","str_designed","",""
"viewscreen_titlest","1","0x334","0x1c","stl-string","str_visit","",""
"viewscreen_titlest","1","0x350","0x1c","stl-string","str_site","",""
"viewscreen_unitjobsst","0","0x0","0x38","class-type","viewscreen_unitjobsst","",""
"viewscreen_unitjobsst","1","0x0","0x10","viewscreen","","",""
"viewscreen_unitjobsst","1","0x10","0x1","bool","is_unit_list","",""
"viewscreen_unitjobsst","1","0x11","0x1","bool","allow_zoom","",""
"viewscreen_unitjobsst","1","0x14","0x4","int32_t","cursor_pos","",""
"viewscreen_unitjobsst","1","0x18","0x10","stl-vector","jobs","job*",""
"viewscreen_unitjobsst","1","0x28","0x10","stl-vector","units","unit*",""
"weapon_flags","0","0x0","0x4","enum-type","weapon_flags","",""
"weapon_flags","1","","","enum-item","CAN_STONE","0",""
"weapon_flags","1","","","enum-item","HAS_EDGE_ATTACK","1",""
"weapon_flags","1","","","enum-item","TRAINING","2",""
"workshop_type","0","0x0","0x4","enum-type","workshop_type","",""
"workshop_type","1","","","enum-item","Carpenters","0",""
"workshop_type","1","","","enum-item","Farmers","1",""
"workshop_type","1","","","enum-item","Masons","2",""
"workshop_type","1","","","enum-item","Craftdwarfs","3",""
"workshop_type","1","","","enum-item","Jewelers","4",""
"workshop_type","1","","","enum-item","MetalsmithsForge","5",""
"workshop_type","1","","","enum-item","MagmaForge","6",""
"workshop_type","1","","","enum-item","Bowyers","7",""
"workshop_type","1","","","enum-item","Mechanics","8",""
"workshop_type","1","","","enum-item","Siege","9",""
"workshop_type","1","","","enum-item","Butchers","10",""
"workshop_type","1","","","enum-item","Leatherworks","11",""
"workshop_type","1","","","enum-item","Tanners","12",""
"workshop_type","1","","","enum-item","Clothiers","13",""
"workshop_type","1","","","enum-item","Fishery","14",""
"workshop_type","1","","","enum-item","Still","15",""
"workshop_type","1","","","enum-item","Loom","16",""
"workshop_type","1","","","enum-item","Quern","17",""
"workshop_type","1","","","enum-item","Kennels","18",""
"workshop_type","1","","","enum-item","Kitchen","19",""
"workshop_type","1","","","enum-item","Ashery","20",""
"workshop_type","1","","","enum-item","Dyers","21",""
"workshop_type","1","","","enum-item","Millstone","22",""
"workshop_type","1","","","enum-item","Custom","23",""
"workshop_type","1","","","enum-item","Tool","24",""
"world","0","0x0","0x197c00","struct-type","world","",""
"world","1","0x0","0x10","stl-vector","unk_0","padding*",""
"world","1","0x10","0x10","stl-vector","unk_C","padding*",""
