"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"tiletype","1","","","enum-item","?","163",""
"tiletype","1","","","enum-item","?","164",""
"tiletype","1","","","enum-item","?","165",""
"tiletype","1","","","enum-item","?","166",""
"tiletype","1","","","enum-item","?","167",""
"tiletype","1","","","enum-item","?","168",""
"tiletype","1","","","enum-item","?","169",""
"tiletype","1","","","enum-item","?","170",""
"tiletype","1","","","enum-item","?","171",""
"tiletype","1","","","enum-item","?","172",""
"tiletype","1","","","enum-item","?","173",""
"tiletype","1","","","enum-item","?","174",""
"tiletype","1","","","enum-item","?","175",""
"tiletype","1","","","enum-item","StoneWallWorn1","176",""
"tiletype","1","","","enum-item","StoneWallWorn2","177",""
"tiletype","1","","","enum-item","StoneWallWorn3","178",""
"tiletype","1","","","enum-item","?","179",""
"tiletype","1","","","enum-item","?","180",""
"tiletype","1","","","enum-item","?","181",""
"tiletype","1","","","enum-item","?","182",""
"tiletype","1","","","enum-item","?","183",""
"tiletype","1","","","enum-item","?","184",""
"tiletype","1","","","enum-item","?","185",""
"tiletype","1","","","enum-item","?","186",""
"tiletype","1","","","enum-item","?","187",""
"tiletype","1","","","enum-item","?","188",""
"tiletype","1","","","enum-item","?","189",""
"tiletype","1","","","enum-item","?","190",""
"tiletype","1","","","enum-item","?","191",""
"tiletype","1","","","enum-item","?","192",""
"tiletype","1","","","enum-item","?","193",""
"tiletype","1","","","enum-item","?","194",""
"tiletype","1","","","enum-item","?","195",""
"tiletype","1","","","enum-item","?","196",""
"tiletype","1","","","enum-item","?","197",""
"tiletype","1","","","enum-item","?","198",""
"tiletype","1","","","enum-item","?","199",""
"tiletype","1","","","enum-item","?","200",""
"tiletype","1","","","enum-item","?","201",""
"tiletype","1","","","enum-item","?","202",""
"tiletype","1","","","enum-item","?","203",""
"tiletype","1","","","enum-item","?","204",""
"tiletype","1","","","enum-item","?","205",""
"tiletype","1","","","enum-item","?","206",""
"tiletype","1","","","enum-item","?","207",""
"tiletype","1","","","enum-item","?","208",""
"tiletype","1","","","enum-item","?","209",""
"tiletype","1","","","enum-item","?","210",""
"tiletype","1","","","enum-item","?","211",""
"tiletype","1","","","enum-item","?","212",""
"tiletype","1","","","enum-item","?","213",""
"tiletype","1","","","enum-item","?","214",""
"tiletype","1","","","enum-item","?","215",""
"tiletype","1","","","enum-item","?","216",""
"tiletype","1","","","enum-item","?","217",""
"tiletype","1","","","enum-item","?","218",""
"tiletype","1","","","enum-item","StoneWall","219",""
"tiletype","1","","","enum-item","?","220",""
"tiletype","1","","","enum-item","?","221",""
"tiletype","1","","","enum-item","?","222",""
"tiletype","1","","","enum-item","?","223",""
"tiletype","1","","","enum-item","?","224",""
"tiletype","1","","","enum-item","?","225",""
"tiletype","1","","","enum-item","?","226",""
"tiletype","1","","","enum-item","?","227",""
"tiletype","1","","","enum-item","?","228",""
"tiletype","1","","","enum-item","?","229",""
"tiletype","1","","","enum-item","?","230",""
"tiletype","1","","","enum-item","Sapling","231",""
"tiletype","1","","","enum-item","?","232",""
"tiletype","1","","","enum-item","GrassDryRamp","233",""
"tiletype","1","","","enum-item","GrassDeadRamp","234",""
"tiletype","1","","","enum-item","GrassLightRamp","235",""
"tiletype","1","","","enum-item","GrassDarkRamp","236",""
"tiletype","1","","","enum-item","StoneRamp","237",""
"tiletype","1","","","enum-item","LavaRamp","238",""
"tiletype","1","","","enum-item","FeatureRamp","239",""
"tiletype","1","","","enum-item","MineralRamp","240",""
"tiletype","1","","","enum-item","SoilRamp","241",""
"tiletype","1","","","enum-item","Ashes1","242",""
"tiletype","1","","","enum-item","Ashes2","243",""
"tiletype","1","","","enum-item","Ashes3","244",""
"tiletype","1","","","enum-item","FrozenRamp","245",""
"tiletype","1","","","enum-item","?","246",""
"tiletype","1","","","enum-item","?","247",""
"tiletype","1","","","enum-item","?","248",""
"tiletype","1","","","enum-item","?","249",""
"tiletype","1","","","enum-item","?","250",""
"tiletype","1","","","enum-item","?","251",""
"tiletype","1","","","enum-item","?","252",""
"tiletype","1","","","enum-item","?","253",""
"tiletype","1","","","enum-item","?","254",""
"tiletype","1","","","enum-item","?","255",""
"tiletype","1","","","enum-item","?","256",""
"tiletype","1","","","enum-item","?","257",""
"tiletype","1","","","enum-item","FrozenFloor2","258",""
"tiletype","1","","","enum-item","FrozenFloor3","259",""
"tiletype","1","","","enum-item","FrozenFloor4","260",""
"tiletype","1","","","enum-item","FurrowedSoil","261",""
"tiletype","1","","","enum-item","FrozenFloor","262",""
"tiletype","1","","","enum-item","SemiMoltenRock","263",""
"tiletype","1","","","enum-item","MagmaFlow","264",""
"tiletype","1","","","enum-item","SoilWall","265",""
"tiletype","1","","","enum-item","GlowingBarrier","266",""
"tiletype","1","","","enum-item","GlowingFloor","267",""
"tiletype","1","","","enum-item","?","268",""
"tiletype","1","","","enum-item","LavaWallSmoothRD2","269",""
"tiletype","1","","","enum-item","LavaWallSmoothR2D","270",""
"tiletype","1","","","enum-item","LavaWallSmoothR2U","271",""
"tiletype","1","","","enum-item","LavaWallSmoothRU2","272",""
"tiletype","1","","","enum-item","LavaWallSmoothL2U","273",""
"tiletype","1","","","enum-item","LavaWallSmoothLU2","274",""
"tiletype","1","","","enum-item","LavaWallSmoothL2D","275",""
"tiletype","1","","","enum-item","LavaWallSmoothLD2","276",""
"tiletype","1","","","enum-item","LavaWallSmoothLRUD","277",""
"tiletype","1","","","enum-item","LavaWallSmoothRUD","278",""
"tiletype","1","","","enum-item","LavaWallSmoothLRD","279",""
"tiletype","1","","","enum-item","LavaWallSmoothLRU","280",""
"tiletype","1","","","enum-item","LavaWallSmoothLUD","281",""
"tiletype","1","","","enum-item","LavaWallSmoothRD","282",""
"tiletype","1","","","enum-item","LavaWallSmoothRU","283",""
"tiletype","1","","","enum-item","LavaWallSmoothLU","284",""
"tiletype","1","","","enum-item","LavaWallSmoothLD","285",""
"tiletype","1","","","enum-item","LavaWallSmoothUD","286",""
"tiletype","1","","","enum-item","LavaWallSmoothLR","287",""
"tiletype","1","","","enum-item","FeatureWallSmoothRD2","288",""
"tiletype","1","","","enum-item","FeatureWallSmoothR2D","289",""
"tiletype","1","","","enum-item","FeatureWallSmoothR2U","290",""
"tiletype","1","","","enum-item","FeatureWallSmoothRU2","291",""
"tiletype","1","","","enum-item","FeatureWallSmoothL2U","292",""
"tiletype","1","","","enum-item","FeatureWallSmoothLU2","293",""
"tiletype","1","","","enum-item","FeatureWallSmoothL2D","294",""
"tiletype","1","","","enum-item","FeatureWallSmoothLD2","295",""
"tiletype","1","","","enum-item","FeatureWallSmoothLRUD","296",""
"tiletype","1","","","enum-item","FeatureWallSmoothRUD","297",""
"tiletype","1","","","enum-item","FeatureWallSmoothLRD","298",""
"tiletype","1","","","enum-item","FeatureWallSmoothLRU","299",""
"tiletype","1","","","enum-item","FeatureWallSmoothLUD","300",""
"tiletype","1","","","enum-item","FeatureWallSmoothRD","301",""
"tiletype","1","","","enum-item","FeatureWallSmoothRU","302",""
"tiletype","1","","","enum-item","FeatureWallSmoothLU","303",""
"tiletype","1","","","enum-item","FeatureWallSmoothLD","304",""
"tiletype","1","","","enum-item","FeatureWallSmoothUD","305",""
"tiletype","1","","","enum-item","FeatureWallSmoothLR","306",""
"tiletype","1","","","enum-item","StoneWallSmoothRD2","307",""
"tiletype","1","","","enum-item","StoneWallSmoothR2D","308",""
"tiletype","1","","","enum-item","StoneWallSmoothR2U","309",""
"tiletype","1","","","enum-item","StoneWallSmoothRU2","310",""
"tiletype","1","","","enum-item","StoneWallSmoothL2U","311",""
"tiletype","1","","","enum-item","StoneWallSmoothLU2","312",""
"tiletype","1","","","enum-item","StoneWallSmoothL2D","313",""
"tiletype","1","","","enum-item","StoneWallSmoothLD2","314",""
"tiletype","1","","","enum-item","StoneWallSmoothLRUD","315",""
"tiletype","1","","","enum-item","StoneWallSmoothRUD","316",""
"tiletype","1","","","enum-item","StoneWallSmoothLRD","317",""
"tiletype","1","","","enum-item","StoneWallSmoothLRU","318",""
"tiletype","1","","","enum-item","StoneWallSmoothLUD","319",""
"tiletype","1","","","enum-item","StoneWallSmoothRD","320",""
"tiletype","1","","","enum-item","StoneWallSmoothRU","321",""
"tiletype","1","","","enum-item","StoneWallSmoothLU","322",""
"tiletype","1","","","enum-item","StoneWallSmoothLD","323",""
"tiletype","1","","","enum-item","StoneWallSmoothUD","324",""
"tiletype","1","","","enum-item","StoneWallSmoothLR","325",""
"tiletype","1","","","enum-item","LavaFortification","326",""
"tiletype","1","","","enum-item","FeatureFortification","327",""
"tiletype","1","","","enum-item","LavaWallWorn1","328",""
"tiletype","1","","","enum-item","LavaWallWorn2","329",""
"tiletype","1","","","enum-item","LavaWallWorn3","330",""
"tiletype","1","","","enum-item","LavaWall","331",""
"tiletype","1","","","enum-item","FeatureWallWorn1","332",""
"tiletype","1","","","enum-item","FeatureWallWorn2","333",""
"tiletype","1","","","enum-item","FeatureWallWorn3","334",""
"tiletype","1","","","enum-item","FeatureWall","335",""
"tiletype","1","","","enum-item","StoneFloor1","336",""
"tiletype","1","","","enum-item","StoneFloor2","337",""
"tiletype","1","","","enum-item","StoneFloor3","338",""
"tiletype","1","","","enum-item","StoneFloor4","339",""
"tiletype","1","","","enum-item","LavaFloor1","340",""
"tiletype","1","","","enum-item","LavaFloor2","341",""
"tiletype","1","","","enum-item","LavaFloor3","342",""
"tiletype","1","","","enum-item","LavaFloor4","343",""
"tiletype","1","","","enum-item","FeatureFloor1","344",""
"tiletype","1","","","enum-item","FeatureFloor2","345",""
"tiletype","1","","","enum-item","FeatureFloor3","346",""
"tiletype","1","","","enum-item","FeatureFloor4","347",""
"tiletype","1","","","enum-item","GrassDarkFloor1","348",""
"tiletype","1","","","enum-item","GrassDarkFloor2","349",""
"tiletype","1","","","enum-item","GrassDarkFloor3","350",""
"tiletype","1","","","enum-item","GrassDarkFloor4","351",""
"tiletype","1","","","enum-item","SoilFloor1","352",""
"tiletype","1","","","enum-item","SoilFloor2","353",""
"tiletype","1","","","enum-item","SoilFloor3","354",""
"tiletype","1","","","enum-item","SoilFloor4","355",""
"tiletype","1","","","enum-item","SoilWetFloor1","356",""
"tiletype","1","","","enum-item","SoilWetFloor2","357",""
"tiletype","1","","","enum-item","SoilWetFloor3","358",""
"tiletype","1","","","enum-item","SoilWetFloor4","359",""
"tiletype","1","","","enum-item","FrozenFortification","360",""
"tiletype","1","","","enum-item","FrozenWallWorn1","361",""
"tiletype","1","","","enum-item","FrozenWallWorn2","362",""
"tiletype","1","","","enum-item","FrozenWallWorn3","363",""
"tiletype","1","","","enum-item","FrozenWall","364",""
"tiletype","1","","","enum-item","RiverN","365",""
"tiletype","1","","","enum-item","RiverS","366",""
"tiletype","1","","","enum-item","RiverE","367",""
"tiletype","1","","","enum-item","RiverW","368",""
"tiletype","1","","","enum-item","RiverNW","369",""
"tiletype","1","","","enum-item","RiverNE","370",""
"tiletype","1","","","enum-item","RiverSW","371",""
"tiletype","1","","","enum-item","RiverSE","372",""
"tiletype","1","","","enum-item","BrookN","373",""
"tiletype","1","","","enum-item","BrookS","374",""
"tiletype","1","","","enum-item","BrookE","375",""
"tiletype","1","","","enum-item","BrookW","376",""
"tiletype","1","","","enum-item","BrookNW","377",""
"tiletype","1","","","enum-item","BrookNE","378",""
"tiletype","1","","","enum-item","BrookSW","379",""
"tiletype","1","","","enum-item","BrookSE","380",""
"tiletype","1","","","enum-item","BrookTop","381",""
"tiletype","1","","","enum-item","?","382",""
"tiletype","1","","","enum-item","?","383",""
"tiletype","1","","","enum-item","?","384",""
"tiletype","1","","","enum-item","?","385",""
"tiletype","1","","","enum-item","?","386",""
"tiletype","1","","","enum-item","GrassDryFloor1","387",""
"tiletype","1","","","enum-item","GrassDryFloor2","388",""
"tiletype","1","","","enum-item","GrassDryFloor3","389",""
"tiletype","1","","","enum-item","GrassDryFloor4","390",""
"tiletype","1","","","enum-item","TreeDead","391",""
"tiletype","1","","","enum-item","SaplingDead","392",""
"tiletype","1","","","enum-item","ShrubDead","393",""
"tiletype","1","","","enum-item","GrassDeadFloor1","394",""
"tiletype","1","","","enum-item","GrassDeadFloor2","395",""
"tiletype","1","","","enum-item","GrassDeadFloor3","396",""
"tiletype","1","","","enum-item","GrassDeadFloor4","397",""
"tiletype","1","","","enum-item","GrassLightFloor1","398",""
"tiletype","1","","","enum-item","GrassLightFloor2","399",""
"tiletype","1","","","enum-item","GrassLightFloor3","400",""
"tiletype","1","","","enum-item","GrassLightFloor4","401",""
"tiletype","1","","","enum-item","StoneBoulder","402",""
"tiletype","1","","","enum-item","LavaBoulder","403",""
"tiletype","1","","","enum-item","FeatureBoulder","404",""
"tiletype","1","","","enum-item","StonePebbles1","405",""
"tiletype","1","","","enum-item","StonePebbles2","406",""
"tiletype","1","","","enum-item","StonePebbles3","407",""
"tiletype","1","","","enum-item","StonePebbles4","408",""
"tiletype","1","","","enum-item","LavaPebbles1","409",""
"tiletype","1","","","enum-item","LavaPebbles2","410",""
"tiletype","1","","","enum-item","LavaPebbles3","411",""
"tiletype","1","","","enum-item","LavaPebbles4","412",""
"tiletype","1","","","enum-item","FeaturePebbles1","413",""
"tiletype","1","","","enum-item","FeaturePebbles2","414",""
"tiletype","1","","","enum-item","FeaturePebbles3","415",""
"tiletype","1","","","enum-item","FeaturePebbles4","416",""
"tiletype","1","","","enum-item","MineralWallSmoothRD2","417",""
"tiletype","1","","","enum-item","MineralWallSmoothR2D","418",""
"tiletype","1","","","enum-item","MineralWallSmoothR2U","419",""
"tiletype","1","","","enum-item","MineralWallSmoothRU2","420",""
"tiletype","1","","","enum-item","MineralWallSmoothL2U","421",""
"tiletype","1","","","enum-item","MineralWallSmoothLU2","422",""
"tiletype","1","","","enum-item","MineralWallSmoothL2D","423",""
"tiletype","1","","","enum-item","MineralWallSmoothLD2","424",""
"tiletype","1","","","enum-item","MineralWallSmoothLRUD","425",""
"tiletype","1","","","enum-item","MineralWallSmoothRUD","426",""
"tiletype","1","","","enum-item","MineralWallSmoothLRD","427",""
"tiletype","1","","","enum-item","MineralWallSmoothLRU","428",""
"tiletype","1","","","enum-item","MineralWallSmoothLUD","429",""
"tiletype","1","","","enum-item","MineralWallSmoothRD","430",""
"tiletype","1","","","enum-item","MineralWallSmoothRU","431",""
"tiletype","1","","","enum-item","MineralWallSmoothLU","432",""
"tiletype","1","","","enum-item","MineralWallSmoothLD","433",""
"tiletype","1","","","enum-item","MineralWallSmoothUD","434",""
"tiletype","1","","","enum-item","MineralWallSmoothLR","435",""
"tiletype","1","","","enum-item","MineralFortification","436",""
"tiletype","1","","","enum-item","MineralWallWorn1","437",""
"tiletype","1","","","enum-item","MineralWallWorn2","438",""
"tiletype","1","","","enum-item","MineralWallWorn3","439",""
"tiletype","1","","","enum-item","MineralWall","440",""
"tiletype","1","","","enum-item","MineralFloor1","441",""
"tiletype","1","","","enum-item","MineralFloor2","442",""
"tiletype","1","","","enum-item","MineralFloor3","443",""
"tiletype","1","","","enum-item","MineralFloor4","444",""
"tiletype","1","","","enum-item","MineralBoulder","445",""
"tiletype","1","","","enum-item","MineralPebbles1","446",""
"tiletype","1","","","enum-item","MineralPebbles2","447",""
"tiletype","1","","","enum-item","MineralPebbles3","448",""
"tiletype","1","","","enum-item","MineralPebbles4","449",""
"tiletype","1","","","enum-item","FrozenWallSmoothRD2","450",""
"tiletype","1","","","enum-item","FrozenWallSmoothR2D","451",""
"tiletype","1","","","enum-item","FrozenWallSmoothR2U","452",""
"tiletype","1","","","enum-item","FrozenWallSmoothRU2","453",""
"tiletype","1","","","enum-item","FrozenWallSmoothL2U","454",""
"tiletype","1","","","enum-item","FrozenWallSmoothLU2","455",""
"tiletype","1","","","enum-item","FrozenWallSmoothL2D","456",""
"tiletype","1","","","enum-item","FrozenWallSmoothLD2","457",""
"tiletype","1","","","enum-item","FrozenWallSmoothLRUD","458",""
"tiletype","1","","","enum-item","FrozenWallSmoothRUD","459",""
"tiletype","1","","","enum-item","FrozenWallSmoothLRD","460",""
"tiletype","1","","","enum-item","FrozenWallSmoothLRU","461",""
"tiletype","1","","","enum-item","FrozenWallSmoothLUD","462",""
"tiletype","1","","","enum-item","FrozenWallSmoothRD","463",""
"tiletype","1","","","enum-item","FrozenWallSmoothRU","464",""
"tiletype","1","","","enum-item","FrozenWallSmoothLU","465",""
"tiletype","1","","","enum-item","FrozenWallSmoothLD","466",""
"tiletype","1","","","enum-item","FrozenWallSmoothUD","467",""
"tiletype","1","","","enum-item","FrozenWallSmoothLR","468",""
"tiletype","1","","","enum-item","RiverRampN","469",""
"tiletype","1","","","enum-item","RiverRampS","470",""
"tiletype","1","","","enum-item","RiverRampE","471",""
"tiletype","1","","","enum-item","RiverRampW","472",""
"tiletype","1","","","enum-item","RiverRampNW","473",""
"tiletype","1","","","enum-item","RiverRampNE","474",""
"tiletype","1","","","enum-item","RiverRampSW","475",""
"tiletype","1","","","enum-item","RiverRampSE","476",""
"tiletype","1","","","enum-item","?","477",""
"tiletype","1","","","enum-item","?","478",""
"tiletype","1","","","enum-item","?","479",""
"tiletype","1","","","enum-item","?","480",""
"tiletype","1","","","enum-item","?","481",""
"tiletype","1","","","enum-item","?","482",""
"tiletype","1","","","enum-item","?","483",""
"tiletype","1","","","enum-item","?","484",""
"tiletype","1","","","enum-item","?","485",""
"tiletype","1","","","enum-item","?","486",""
"tiletype","1","","","enum-item","?","487",""
"tiletype","1","","","enum-item","?","488",""
"tiletype","1","","","enum-item","?","489",""
"tiletype","1","","","enum-item","?","490",""
"tiletype","1","","","enum-item","?","491",""
"tiletype","1","","","enum-item","?","492",""
"tiletype","1","","","enum-item","ConstructedFloor","493",""
"tiletype","1","","","enum-item","ConstructedFortification","494",""
"tiletype","1","","","enum-item","ConstructedPillar","495",""
"tiletype","1","","","enum-item","ConstructedWallRD2","496",""
"tiletype","1","","","enum-item","ConstructedWallR2D","497",""
"tiletype","1","","","enum-item","ConstructedWallR2U","498",""
"tiletype","1","","","enum-item","ConstructedWallRU2","499",""
"tiletype","1","","","enum-item","ConstructedWallL2U","500",""
"tiletype","1","","","enum-item","ConstructedWallLU2","501",""
"tiletype","1","","","enum-item","ConstructedWallL2D","502",""
"tiletype","1","","","enum-item","ConstructedWallLD2","503",""
"tiletype","1","","","enum-item","ConstructedWallLRUD","504",""
"tiletype","1","","","enum-item","ConstructedWallRUD","505",""
"tiletype","1","","","enum-item","ConstructedWallLRD","506",""
"tiletype","1","","","enum-item","ConstructedWallLRU","507",""
"tiletype","1","","","enum-item","ConstructedWallLUD","508",""
"tiletype","1","","","enum-item","ConstructedWallRD","509",""
"tiletype","1","","","enum-item","ConstructedWallRU","510",""
"tiletype","1","","","enum-item","ConstructedWallLU","511",""
"tiletype","1","","","enum-item","ConstructedWallLD","512",""
"tiletype","1","","","enum-item","ConstructedWallUD","513",""
"tiletype","1","","","enum-item","ConstructedWallLR","514",""
"tiletype","1","","","enum-item","ConstructedStairUD","515",""
"tiletype","1","","","enum-item","ConstructedStairD","516",""
"tiletype","1","","","enum-item","ConstructedStairU","517",""
"tiletype","1","","","enum-item","ConstructedRamp","518",""
"tiletype","1","","","enum-item","StoneFloorTrackN","519",""
"tiletype","1","","","enum-item","StoneFloorTrackS","520",""
"tiletype","1","","","enum-item","StoneFloorTrackE","521",""
"tiletype","1","","","enum-item","StoneFloorTrackW","522",""
"tiletype","1","","","enum-item","StoneFloorTrackNS","523",""
"tiletype","1","","","enum-item","StoneFloorTrackNE","524",""
"tiletype","1","","","enum-item","StoneFloorTrackNW","525",""
"tiletype","1","","","enum-item","StoneFloorTrackSE","526",""
"tiletype","1","","","enum-item","StoneFloorTrackSW","527",""
"tiletype","1","","","enum-item","StoneFloorTrackEW","528",""
"tiletype","1","","","enum-item","StoneFloorTrackNSE","529",""
"tiletype","1","","","enum-item","StoneFloorTrackNSW","530",""
"tiletype","1","","","enum-item","StoneFloorTrackNEW","531",""
"tiletype","1","","","enum-item","StoneFloorTrackSEW","532",""
"tiletype","1","","","enum-item","StoneFloorTrackNSEW","533",""
"tiletype","1","","","enum-item","LavaFloorTrackN","534",""
"tiletype","1","","","enum-item","LavaFloorTrackS","535",""
"tiletype","1","","","enum-item","LavaFloorTrackE","536",""
"tiletype","1","","","enum-item","LavaFloorTrackW","537",""
"tiletype","1","","","enum-item","LavaFloorTrackNS","538",""
"tiletype","1","","","enum-item","LavaFloorTrackNE","539",""
"tiletype","1","","","enum-item","LavaFloorTrackNW","540",""
"tiletype","1","","","enum-item","LavaFloorTrackSE","541",""
"tiletype","1","","","enum-item","LavaFloorTrackSW","542",""
"tiletype","1","","","enum-item","LavaFloorTrackEW","543",""
"tiletype","1","","","enum-item","LavaFloorTrackNSE","544",""
"tiletype","1","","","enum-item","LavaFloorTrackNSW","545",""
"tiletype","1","","","enum-item","LavaFloorTrackNEW","546",""
"tiletype","1","","","enum-item","LavaFloorTrackSEW","547",""
"tiletype","1","","","enum-item","LavaFloorTrackNSEW","548",""
"tiletype","1","","","enum-item","FeatureFloorTrackN","549",""
"tiletype","1","","","enum-item","FeatureFloorTrackS","550",""
"tiletype","1","","","enum-item","FeatureFloorTrackE","551",""
"tiletype","1","","","enum-item","FeatureFloorTrackW","552",""
"tiletype","1","","","enum-item","FeatureFloorTrackNS","553",""
"tiletype","1","","","enum-item","FeatureFloorTrackNE","554",""
"tiletype","1","","","enum-item","FeatureFloorTrackNW","555",""
"tiletype","1","","","enum-item","FeatureFloorTrackSE","556",""
"tiletype","1","","","enum-item","FeatureFloorTrackSW","557",""
"tiletype","1","","","enum-item","FeatureFloorTrackEW","558",""
"tiletype","1","","","enum-item","FeatureFloorTrackNSE","559",""
"tiletype","1","","","enum-item","FeatureFloorTrackNSW","560",""
"tiletype","1","","","enum-item","FeatureFloorTrackNEW","561",""
"tiletype","1","","","enum-item","FeatureFloorTrackSEW","562",""
"tiletype","1","","","enum-item","FeatureFloorTrackNSEW","563",""
"tiletype","1","","","enum-item","MineralFloorTrackN","564",""
"tiletype","1","","","enum-item","MineralFloorTrackS","565",""
"tiletype","1","","","enum-item","MineralFloorTrackE","566",""
"tiletype","1","","","enum-item","MineralFloorTrackW","567",""
"tiletype","1","","","enum-item","MineralFloorTrackNS","568",""
"tiletype","1","","","enum-item","MineralFloorTrackNE","569",""
"tiletype","1","","","enum-item","MineralFloorTrackNW","570",""
"tiletype","1","","","enum-item","MineralFloorTrackSE","571",""
"tiletype","1","","","enum-item","MineralFloorTrackSW","572",""
"tiletype","1","","","enum-item","MineralFloorTrackEW","573",""
"tiletype","1","","","enum-item","MineralFloorTrackNSE","574",""
"tiletype","1","","","enum-item","MineralFloorTrackNSW","575",""
"tiletype","1","","","enum-item","MineralFloorTrackNEW","576",""
"tiletype","1","","","enum-item","MineralFloorTrackSEW","577",""
"tiletype","1","","","enum-item","MineralFloorTrackNSEW","578",""
"tiletype","1","","","enum-item","FrozenFloorTrackN","579",""
"tiletype","1","","","enum-item","FrozenFloorTrackS","580",""
"tiletype","1","","","enum-item","FrozenFloorTrackE","581",""
"tiletype","1","","","enum-item","FrozenFloorTrackW","582",""
"tiletype","1","","","enum-item","FrozenFloorTrackNS","583",""
"tiletype","1","","","enum-item","FrozenFloorTrackNE","584",""
"tiletype","1","","","enum-item","FrozenFloorTrackNW","585",""
"tiletype","1","","","enum-item","FrozenFloorTrackSE","586",""
"tiletype","1","","","enum-item","FrozenFloorTrackSW","587",""
"tiletype","1","","","enum-item","FrozenFloorTrackEW","588",""
"tiletype","1","","","enum-item","FrozenFloorTrackNSE","589",""
"tiletype","1","","","enum-item","FrozenFloorTrackNSW","590",""
"tiletype","1","","","enum-item","FrozenFloorTrackNEW","591",""
"tiletype","1","","","enum-item","FrozenFloorTrackSEW","592",""
"tiletype","1","","","enum-item","FrozenFloorTrackNSEW","593",""
"tiletype","1","","","enum-item","ConstructedFloorTrackN","594",""
"tiletype","1","","","enum-item","ConstructedFloorTrackS","595",""
"tiletype","1","","","enum-item","ConstructedFloorTrackE","596",""
"tiletype","1","","","enum-item","ConstructedFloorTrackW","597",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNS","598",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNE","599",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNW","600",""
"tiletype","1","","","enum-item","ConstructedFloorTrackSE","601",""
"tiletype","1","","","enum-item","ConstructedFloorTrackSW","602",""
"tiletype","1","","","enum-item","ConstructedFloorTrackEW","603",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNSE","604",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNSW","605",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNEW","606",""
"tiletype","1","","","enum-item","ConstructedFloorTrackSEW","607",""
"tiletype","1","","","enum-item","ConstructedFloorTrackNSEW","608",""
"tiletype","1","","","enum-item","StoneRampTrackN","609",""
"tiletype","1","","","enum-item","StoneRampTrackS","610",""
"tiletype","1","","","enum-item","StoneRampTrackE","611",""
"tiletype","1","","","enum-item","StoneRampTrackW","612",""
"tiletype","1","","","enum-item","StoneRampTrackNS","613",""
"tiletype","1","","","enum-item","StoneRampTrackNE","614",""
"tiletype","1","","","enum-item","StoneRampTrackNW","615",""
"tiletype","1","","","enum-item","StoneRampTrackSE","616",""
"tiletype","1","","","enum-item","StoneRampTrackSW","617",""
"tiletype","1","","","enum-item","StoneRampTrackEW","618",""
"tiletype","1","","","enum-item","StoneRampTrackNSE","619",""
"tiletype","1","","","enum-item","StoneRampTrackNSW","620",""
"tiletype","1","","","enum-item","StoneRampTrackNEW","621",""
"tiletype","1","","","enum-item","StoneRampTrackSEW","622",""
"tiletype","1","","","enum-item","StoneRampTrackNSEW","623",""
"tiletype","1","","","enum-item","LavaRampTrackN","624",""
"tiletype","1","","","enum-item","LavaRampTrackS","625",""
"tiletype","1","","","enum-item","LavaRampTrackE","626",""
"tiletype","1","","","enum-item","LavaRampTrackW","627",""
"tiletype","1","","","enum-item","LavaRampTrackNS","628",""
"tiletype","1","","","enum-item","LavaRampTrackNE","629",""
"tiletype","1","","","enum-item","LavaRampTrackNW","630",""
"tiletype","1","","","enum-item","LavaRampTrackSE","631",""
"tiletype","1","","","enum-item","LavaRampTrackSW","632",""
"tiletype","1","","","enum-item","LavaRampTrackEW","633",""
"tiletype","1","","","enum-item","LavaRampTrackNSE","634",""
"tiletype","1","","","enum-item","LavaRampTrackNSW","635",""
"tiletype","1","","","enum-item","LavaRampTrackNEW","636",""
"tiletype","1","","","enum-item","LavaRampTrackSEW","637",""
"tiletype","1","","","enum-item","LavaRampTrackNSEW","638",""
"tiletype","1","","","enum-item","FeatureRampTrackN","639",""
"tiletype","1","","","enum-item","FeatureRampTrackS","640",""
"tiletype","1","","","enum-item","FeatureRampTrackE","641",""
"tiletype","1","","","enum-item","FeatureRampTrackW","642",""
"tiletype","1","","","enum-item","FeatureRampTrackNS","643",""
"tiletype","1","","","enum-item","FeatureRampTrackNE","644",""
"tiletype","1","","","enum-item","FeatureRampTrackNW","645",""
"tiletype","1","","","enum-item","FeatureRampTrackSE","646",""
"tiletype","1","","","enum-item","FeatureRampTrackSW","647",""
"tiletype","1","","","enum-item","FeatureRampTrackEW","648",""
"tiletype","1","","","enum-item","FeatureRampTrackNSE","649",""
"tiletype","1","","","enum-item","FeatureRampTrackNSW","650",""
"tiletype","1","","","enum-item","FeatureRampTrackNEW","651",""
"tiletype","1","","","enum-item","FeatureRampTrackSEW","652",""
"tiletype","1","","","enum-item","FeatureRampTrackNSEW","653",""
"tiletype","1","","","enum-item","MineralRampTrackN","654",""
"tiletype","1","","","enum-item","MineralRampTrackS","655",""
"tiletype","1","","","enum-item","MineralRampTrackE","656",""
"tiletype","1","","","enum-item","MineralRampTrackW","657",""
